"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2002","2002","CNY","Yuan Renminbi","6","Millions","2010","2010",17791036.92,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2003","2003","CNY","Yuan Renminbi","6","Millions","2010","2010",19574655.767,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2004","2004","CNY","Yuan Renminbi","6","Millions","2010","2010",21548767.6042,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2005","2005","CNY","Yuan Renminbi","6","Millions","2010","2010",23985940.8139,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2006","2006","CNY","Yuan Renminbi","6","Millions","2010","2010",27028779.0482,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2007","2007","CNY","Yuan Renminbi","6","Millions","2010","2010",30866719.5091,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2008","2008","CNY","Yuan Renminbi","6","Millions","2010","2010",33836398.3259,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2009","2009","CNY","Yuan Renminbi","6","Millions","2010","2010",36961557.0335,"E","Estimated value"
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2010","2010","CNY","Yuan Renminbi","6","Millions","2010","2010",40890295.17,,
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2011","2011","CNY","Yuan Renminbi","6","Millions","2010","2010",44769643.07,,
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2012","2012","CNY","Yuan Renminbi","6","Millions","2010","2010",48238193.92,,
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2013","2013","CNY","Yuan Renminbi","6","Millions","2010","2010",51945461.24,,
"CHN","China (People's Republic of)","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2014","2014","CNY","Yuan Renminbi","6","Millions","2010","2010",55712036.86,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1990","1990","JPY","Yen","6","Millions","2005","2005",424494255.0119,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1991","1991","JPY","Yen","6","Millions","2005","2005",438605890.6181,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1992","1992","JPY","Yen","6","Millions","2005","2005",442198203.8248,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1993","1993","JPY","Yen","6","Millions","2005","2005",442954640.0984,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1994","1994","JPY","Yen","6","Millions","2005","2005",446779900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1995","1995","JPY","Yen","6","Millions","2005","2005",455457900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1996","1996","JPY","Yen","6","Millions","2005","2005",467345600,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1997","1997","JPY","Yen","6","Millions","2005","2005",474802700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1998","1998","JPY","Yen","6","Millions","2005","2005",465291700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","1999","1999","JPY","Yen","6","Millions","2005","2005",464364200,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2000","2000","JPY","Yen","6","Millions","2005","2005",474847200,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2001","2001","JPY","Yen","6","Millions","2005","2005",476535100,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2002","2002","JPY","Yen","6","Millions","2005","2005",477914900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2003","2003","JPY","Yen","6","Millions","2005","2005",485968300,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2004","2004","JPY","Yen","6","Millions","2005","2005",497440700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2005","2005","JPY","Yen","6","Millions","2005","2005",503921000,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2006","2006","JPY","Yen","6","Millions","2005","2005",512451900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2007","2007","JPY","Yen","6","Millions","2005","2005",523685800,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2008","2008","JPY","Yen","6","Millions","2005","2005",518230900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2009","2009","JPY","Yen","6","Millions","2005","2005",489588400,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2010","2010","JPY","Yen","6","Millions","2005","2005",512654800,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2011","2011","JPY","Yen","6","Millions","2005","2005",510325900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2012","2012","JPY","Yen","6","Millions","2005","2005",519216800,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2013","2013","JPY","Yen","6","Millions","2005","2005",526261100,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","V","Constant prices, national base year","2014","2014","JPY","Yen","6","Millions","2005","2005",526095700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","JPY","Yen","6","Millions",,,449392207.1404,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","JPY","Yen","6","Millions",,,476430783.5743,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","JPY","Yen","6","Millions",,,487961415.7951,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","JPY","Yen","6","Millions",,,490934148.9853,"E","Estimated value"
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","JPY","Yen","6","Millions",,,495743400,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","JPY","Yen","6","Millions",,,501706900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","JPY","Yen","6","Millions",,,511934800,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","JPY","Yen","6","Millions",,,523198300,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","JPY","Yen","6","Millions",,,512438600,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","JPY","Yen","6","Millions",,,504903200,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","JPY","Yen","6","Millions",,,509860000,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","JPY","Yen","6","Millions",,,505543200,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","JPY","Yen","6","Millions",,,499147000,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","JPY","Yen","6","Millions",,,498854800,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","JPY","Yen","6","Millions",,,503725300,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","JPY","Yen","6","Millions",,,503903000,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","JPY","Yen","6","Millions",,,506687000,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","JPY","Yen","6","Millions",,,512975200,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","JPY","Yen","6","Millions",,,501209300,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","JPY","Yen","6","Millions",,,471138700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","JPY","Yen","6","Millions",,,482676900,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","JPY","Yen","6","Millions",,,471578700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","JPY","Yen","6","Millions",,,475331700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","JPY","Yen","6","Millions",,,479083700,,
"JPN","Japan","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","JPY","Yen","6","Millions",,,486938800,,
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,259679.3738,"E","Estimated value"
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,274305.0697,"E","Estimated value"
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,285947.6479,"E","Estimated value"
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,294169.0731,"E","Estimated value"
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,309127.2923,"E","Estimated value"
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,325341,,
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,340964,,
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,364961,,
"NLD","Netherlands","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,389315,,
