"ID","SectorBranchesSIC2008","Periods","OutputBasicPrices_1","IntermediateConsumption_2","GrossValueAddedBasicPrices_3","OutputBasicPrices_4","IntermediateConsumption_5","GrossValueAddedBasicPrices_6","OutputBasicPrices_7","IntermediateConsumption_8","GrossValueAddedBasicPrices_9","OutputBasicPrices_10","IntermediateConsumption_11","GrossValueAddedBasicPrices_12","Total_13","WagesAndSalaries_14","EmployersSocialContributions_15","Gross_16","ConsumptionOfFixedCapital_17","Net_18","TaxesLessSubsidies_19","OtherTaxesOnProduction_20","OtherSubsidiesOnProduction_21","GrossValueAddedBasicPrices_22"
1368,"391600","1998JJ00",28870,14437,14433,28930,14929,14017,21,22.9,19,99.8,96.7,103,7779,6442,1337,6704,2263,4441,-50,51,101,14433
1369,"391600","1999JJ00",33695,17314,16381,34612,18106,16540,19.6,21.3,18,97.3,95.6,99,9112,7534,1578,7306,2672,4634,-37,64,101,16381
1370,"391600","2000JJ00",38755,20420,18335,40160,20895,19301,16,15.4,16.7,96.5,97.7,95,10566,8604,1962,7794,3218,4576,-25,70,95,18335
1371,"391600","2001JJ00",43038,22588,20450,44329,23010,21360,10.4,10.1,10.7,97.1,98.2,95.7,11297,9559,1738,9181,3679,5502,-28,79,107,20450
1372,"391600","2002JJ00",44149,22123,22026,45301,23018,22337,2.2,0,4.6,97.5,96.1,98.6,11041,9165,1876,11015,3955,7060,-30,79,109,22026
1373,"391600","2003JJ00",44953,21555,23398,45735,22487,23284,1,-2.3,4.2,98.3,95.9,100.5,11003,8946,2057,12422,4042,8380,-27,80,107,23398
1374,"391600","2004JJ00",45474,21674,23800,46018,22491,23557,0.6,0,1.2,98.8,96.4,101,10956,8848,2108,12877,4073,8804,-33,83,116,23800
1375,"391600","2005JJ00",47276,22553,24723,47894,23314,24607,4.1,3.7,4.5,98.7,96.7,100.5,11503,9430,2073,13245,4125,9120,-25,86,111,24723
1376,"391600","2006JJ00",49661,23475,26186,50278,24080,26212,5,3.3,6.5,98.8,97.5,99.9,12142,10048,2094,14074,4242,9832,-30,84,114,26186
1377,"391600","2007JJ00",52999,24841,28158,53064,25151,27920,5.5,4.5,6.5,99.9,98.8,100.9,13140,10849,2291,15058,4421,10637,-40,84,124,28158
1378,"391600","2008JJ00",53781,25003,28778,53936,25129,28805,1.6,-0.1,3.2,99.7,99.5,99.9,14092,11531,2561,14745,4613,10132,-59,83,142,28778
1379,"391600","2009JJ00",51307,23814,27493,51947,24014,27931,-3.7,-4.4,-3,98.8,99.2,98.4,14442,11513,2929,13163,4685,8478,-112,86,198,27493
1380,"391600","2010JJ00",51302,23459,27843,51302,23459,27843,-1.2,-2.3,-0.3,100,100,100,13768,11230,2538,14233,4763,9470,-158,86,244,27843
1381,"391600","2011JJ00",52056,24167,27889,52492,24208,28284,2.3,3.2,1.6,99.2,99.8,98.6,14128,11607,2521,13925,4759,9166,-164,79,243,27889
1382,"391600","2012JJ00",51881,24130,27751,52800,24327,28473,0.6,0.5,0.7,98.3,99.2,97.5,14513,11744,2769,13374,4795,8579,-136,68,204,27751
1383,"391600","2013JJ00",52258,24338,27920,53677,24642,29037,1.7,1.3,2,97.4,98.8,96.2,14458,11660,2798,13549,4795,8754,-87,92,179,27920
1384,"391600","2014JJ00",54628,26155,28473,56761,26680,30067,5.7,8.3,3.5,96.2,98,94.7,14588,11838,2750,13988,4799,9189,-103,113,216,28473
1385,"391600","2015JJ00",57031,27707,29324,59539,28113,31406,4.9,5.4,4.5,95.8,98.6,93.4,15402,12450,2952,14042,4936,9106,-120,95,215,29324
1386,"391705","1995JJ00",7136,4095,3041,9782,5061,4727,NA,NA,NA,73,80.9,64.3,1884,1606,278,1155,202,953,2,18,16,3041
1387,"391705","1996JJ00",7555,4274,3281,9978,5142,4846,2,1.6,2.5,75.7,83.1,67.7,1938,1649,289,1339,211,1128,4,20,16,3281
1388,"391705","1997JJ00",8004,4419,3585,10334,5380,4953,3.6,4.6,2.2,77.4,82.1,72.4,2064,1778,286,1516,221,1295,5,21,16,3585
1389,"391705","1998JJ00",8525,4760,3765,10940,5711,5225,5.9,6.2,5.5,77.9,83.3,72.1,2204,1781,423,1557,239,1318,4,22,18,3765
1390,"391705","1999JJ00",9074,5016,4058,11330,5921,5404,3.6,3.7,3.4,80.1,84.7,75.1,2385,1931,454,1670,264,1406,3,20,17,4058
1391,"391705","2000JJ00",9586,5302,4284,11596,6060,5532,2.3,2.3,2.4,82.7,87.5,77.4,2542,2039,503,1739,295,1444,3,20,17,4284
1392,"391705","2001JJ00",9820,5411,4409,11485,6015,5463,-1,-0.7,-1.2,85.5,90,80.7,2595,2130,465,1811,325,1486,3,22,19,4409
1393,"391705","2002JJ00",10156,5431,4725,11537,5928,5616,0.5,-1.4,2.8,88,91.6,84.1,2584,2134,450,2131,349,1782,10,23,13,4725
1394,"391705","2003JJ00",10251,5471,4780,11393,5896,5500,-1.3,-0.6,-2.1,90,92.8,86.9,2647,2144,503,2125,360,1765,8,25,17,4780
1395,"391705","2004JJ00",10420,5549,4871,11410,5938,5473,0.1,0.7,-0.5,91.3,93.5,89,2560,2073,487,2299,369,1930,12,26,14,4871
1396,"391705","2005JJ00",10550,5774,4776,11457,6082,5369,0.4,2.4,-1.9,92.1,94.9,88.9,2595,2122,473,2165,382,1783,16,26,10,4776
1397,"391705","2006JJ00",10990,5990,5000,11754,6216,5535,2.6,2.2,3.1,93.5,96.4,90.3,2663,2194,469,2325,402,1923,12,25,13,5000
1398,"391705","2007JJ00",11501,6298,5203,12072,6392,5675,2.7,2.8,2.5,95.3,98.5,91.7,2782,2283,499,2410,430,1980,11,25,14,5203
1399,"391705","2008JJ00",11481,6274,5207,11835,6263,5567,-2,-2,-1.9,97,100.2,93.5,2886,2356,530,2316,457,1859,5,25,20,5207
1400,"391705","2009JJ00",10986,5857,5129,11156,5873,5281,-5.7,-6.2,-5.1,98.5,99.7,97.1,2792,2279,513,2338,486,1852,-1,24,25,5129
1401,"391705","2010JJ00",10589,5507,5082,10589,5507,5082,-5.1,-6.2,-3.8,100,100,100,2680,2182,498,2406,516,1890,-4,25,29,5082
1402,"391705","2011JJ00",10496,5588,4908,10376,5498,4878,-2,-0.2,-4,101.2,101.6,100.6,2690,2194,496,2220,534,1686,-2,25,27,4908
1403,"391705","2012JJ00",10243,5399,4844,10015,5312,4703,-3.5,-3.4,-3.6,102.3,101.6,103,2694,2170,524,2150,544,1606,0,21,21,4844
1404,"391705","2013JJ00",10041,5301,4740,9664,5180,4485,-3.5,-2.5,-4.6,103.9,102.3,105.7,2592,2100,492,2135,552,1583,13,26,13,4740
1405,"391705","2014JJ00",10175,5284,4891,9690,5144,4545,0.3,-0.7,1.4,105,102.7,107.6,2527,2032,495,2353,559,1794,11,28,17,4891
1406,"391705","2015JJ00",10192,5273,4919,9589,5135,4455,-1,-0.2,-2,106.3,102.7,110.4,2564,2057,507,2345,NA,NA,10,24,14,4919
1407,"391700","1995JJ00",4489,2372,2117,6121,2879,3276,NA,NA,NA,73.3,82.4,64.6,1262,1091,171,850,106,744,5,7,2,2117
1408,"391700","1996JJ00",4747,2498,2249,6199,2928,3300,1.3,1.7,0.8,76.6,85.3,68.1,1300,1110,190,943,110,833,6,10,4,2249
1409,"391700","1997JJ00",4991,2587,2404,6417,3112,3315,3.5,6.3,0.4,77.8,83.1,72.5,1394,1206,188,1005,117,888,5,8,3,2404
1410,"391700","1998JJ00",5376,2841,2535,6955,3384,3580,8.4,8.7,8,77.3,83.9,70.8,1479,1203,276,1051,129,922,5,9,4,2535
1411,"391700","1999JJ00",5746,3021,2725,7220,3549,3674,3.8,4.9,2.6,79.6,85.1,74.2,1612,1318,294,1110,145,965,3,9,6,2725
1412,"391700","2000JJ00",6022,3183,2839,7339,3620,3720,1.7,2,1.2,82.1,87.9,76.3,1711,1385,326,1124,165,959,4,9,5,2839
1413,"391700","2001JJ00",6045,3196,2849,7116,3507,3611,-3,-3.1,-2.9,84.9,91.1,78.9,1696,1401,295,1149,181,968,4,10,6,2849
1414,"391700","2002JJ00",6085,3116,2969,6986,3379,3618,-1.8,-3.6,0.2,87.1,92.2,82.1,1625,1362,263,1340,188,1152,4,10,6,2969
1415,"391700","2003JJ00",6090,3127,2963,6863,3358,3512,-1.8,-0.6,-2.9,88.7,93.1,84.4,1672,1371,301,1287,188,1099,4,11,7,2963
1416,"391700","2004JJ00",6229,3201,3028,6913,3436,3479,0.7,2.3,-0.9,90.1,93.2,87,1599,1308,291,1422,190,1232,7,13,6,3028
1417,"391700","2005JJ00",6389,3455,2934,7017,3650,3357,1.5,6.2,-3.5,91.1,94.7,87.4,1644,1355,289,1284,197,1087,6,12,6,2934
1418,"391700","2006JJ00",6574,3566,3008,7110,3711,3388,1.3,1.7,0.9,92.5,96.1,88.8,1691,1401,290,1312,207,1105,5,11,6,3008
1419,"391700","2007JJ00",6932,3754,3178,7345,3822,3512,3.3,3,3.7,94.4,98.2,90.5,1761,1454,307,1412,223,1189,5,11,6,3178
1420,"391700","2008JJ00",6920,3713,3207,7205,3712,3485,-1.9,-2.9,-0.8,96,100,92,1855,1521,334,1348,237,1111,4,10,6,3207
1421,"391700","2009JJ00",6654,3468,3186,6775,3449,3322,-6,-7.1,-4.7,98.2,100.5,95.9,1769,1454,315,1413,248,1165,4,11,7,3186
1422,"391700","2010JJ00",6336,3161,3175,6336,3161,3175,-6.5,-8.4,-4.4,100,100,100,1680,1381,299,1492,265,1227,3,11,8,3175
1423,"391700","2011JJ00",6183,3174,3009,6080,3113,2967,-4,-1.5,-6.6,101.7,102,101.4,1667,1370,297,1339,272,1067,3,11,8,3009
1424,"391700","2012JJ00",5982,3077,2905,5789,3004,2785,-4.8,-3.5,-6.1,103.3,102.4,104.3,1667,1352,315,1235,271,964,3,9,6,2905
1425,"391700","2013JJ00",5788,2959,2829,5490,2907,2583,-5.2,-3.2,-7.2,105.4,101.8,109.5,1576,1287,289,1246,269,977,7,12,5,2829
1426,"391700","2014JJ00",5618,2818,2800,5278,2758,2518,-3.9,-5.1,-2.5,106.4,102.2,111.2,1479,1197,282,1313,265,1048,8,13,5,2800
1427,"391700","2015JJ00",5557,2772,2785,5170,2729,2442,-2,-1.1,-3,107.5,101.6,114,1523,1218,305,1257,NA,NA,5,9,4,2785
1428,"800021","1995JJ00",2647,1723,924,3666,2183,1464,NA,NA,NA,72.2,78.9,63.1,622,515,107,305,96,209,-3,11,14,924
1429,"800021","1996JJ00",2808,1776,1032,3785,2215,1560,3.2,1.5,6.6,74.2,80.2,66.1,638,539,99,396,101,295,-2,10,12,1032
1430,"800021","1997JJ00",3013,1832,1181,3924,2266,1654,3.7,2.3,6,76.8,80.8,71.4,670,572,98,511,104,407,0,13,13,1181
1431,"800021","1998JJ00",3149,1919,1230,3990,2323,1661,1.7,2.5,0.4,78.9,82.6,74.1,725,578,147,506,110,396,-1,13,14,1230
1432,"800021","1999JJ00",3328,1995,1333,4116,2368,1745,3.1,1.9,5,80.9,84.3,76.4,773,613,160,560,119,441,0,11,11,1333
1433,"800021","2000JJ00",3564,2119,1445,4262,2434,1826,3.5,2.8,4.7,83.6,87.1,79.1,831,654,177,615,130,485,-1,11,12,1445
1434,"800021","2001JJ00",3775,2215,1560,4371,2504,1864,2.6,2.9,2.1,86.4,88.5,83.7,899,729,170,662,144,518,-1,12,13,1560
1435,"800021","2002JJ00",4071,2315,1756,4551,2547,2005,4.1,1.7,7.6,89.4,90.9,87.6,959,772,187,791,161,630,6,13,7,1756
1436,"800021","2003JJ00",4161,2344,1817,4529,2536,1993,-0.5,-0.4,-0.6,91.9,92.4,91.2,975,773,202,838,172,666,4,14,10,1817
1437,"800021","2004JJ00",4191,2348,1843,4496,2499,1998,-0.7,-1.5,0.2,93.2,93.9,92.3,961,765,196,877,179,698,5,13,8,1843
1438,"800021","2005JJ00",4161,2319,1842,4443,2431,2013,-1.2,-2.7,0.8,93.7,95.4,91.5,951,767,184,881,185,696,10,14,4,1842
1439,"800021","2006JJ00",4416,2424,1992,4644,2504,2144,4.5,3,6.5,95.1,96.8,92.9,972,793,179,1013,195,818,7,14,7,1992
1440,"800021","2007JJ00",4569,2544,2025,4729,2569,2162,1.8,2.6,0.9,96.6,99,93.6,1021,829,192,998,207,791,6,14,8,2025
1441,"800021","2008JJ00",4561,2561,2000,4631,2549,2082,-2.1,-0.7,-3.7,98.5,100.5,96,1031,835,196,968,220,748,1,15,14,2000
1442,"800021","2009JJ00",4332,2389,1943,4381,2422,1959,-5.4,-5,-5.9,98.9,98.6,99.2,1023,825,198,925,238,687,-5,13,18,1943
1443,"800021","2010JJ00",4253,2346,1907,4253,2346,1907,-2.9,-3.1,-2.7,100,100,100,1000,801,199,914,251,663,-7,14,21,1907
1444,"800021","2011JJ00",4313,2414,1899,4296,2385,1911,1,1.7,0.2,100.4,101.2,99.4,1023,824,199,881,262,619,-5,14,19,1899
1445,"800021","2012JJ00",4261,2322,1939,4227,2308,1920,-1.6,-3.2,0.5,100.8,100.6,101,1027,818,209,915,273,642,-3,12,15,1939
1446,"800021","2013JJ00",4253,2342,1911,4178,2273,1905,-1.2,-1.5,-0.8,101.8,103,100.3,1016,813,203,889,283,606,6,14,8,1911
1447,"800021","2014JJ00",4557,2466,2091,4423,2385,2040,5.9,4.9,7.1,103,103.4,102.5,1048,835,213,1040,294,746,3,15,12,2091
1448,"800021","2015JJ00",4635,2501,2134,4432,2405,2028,0.2,0.9,-0.6,104.6,104,105.2,1041,839,202,1088,NA,NA,5,15,10,2134
1449,"394100","1995JJ00",6426,2710,3716,3836,1751,2011,NA,NA,NA,167.5,154.8,184.8,1196,1018,178,2520,1184,1336,0,8,8,3716
1450,"394100","1996JJ00",6848,3079,3769,4188,2176,1974,9.2,24.3,-1.8,163.5,141.5,191,1233,1045,188,2538,1221,1317,-2,11,13,3769
1451,"394100","1997JJ00",8157,3867,4290,5214,2800,2390,24.5,28.7,21.1,156.4,138.1,179.5,1362,1168,194,2927,1313,1614,1,15,14,4290
1452,"394100","1998JJ00",9926,4897,5029,6905,3886,3028,32.4,38.8,26.7,143.8,126,166.1,1634,1321,313,3407,1496,1911,-12,16,28,5029
1453,"394100","1999JJ00",12333,6723,5610,9582,5641,4014,38.8,45.2,32.6,128.7,119.2,139.8,1887,1519,368,3726,1805,1921,-3,29,32,5610
1454,"394100","2000JJ00",15091,8690,6401,12519,7237,5357,30.6,28.3,33.5,120.5,120.1,119.5,2442,1912,530,3952,2219,1733,7,33,26,6401
1455,"394100","2001JJ00",17364,10182,7182,14989,8709,6370,19.7,20.3,18.9,115.8,116.9,112.7,2680,2189,491,4493,2563,1930,9,35,26,7182
1456,"394100","2002JJ00",18805,10052,8753,16554,9237,7430,10.4,6.1,16.6,113.6,108.8,117.8,2452,1981,471,6297,2759,3538,4,34,30,8753
1457,"394100","2003JJ00",19603,9711,9892,17268,9175,8176,4.3,-0.7,10,113.5,105.8,121,2240,1738,502,7645,2814,4831,7,34,27,9892
1458,"394100","2004JJ00",19089,9470,9619,16953,8989,8044,-1.8,-2,-1.6,112.6,105.4,119.6,2212,1708,504,7399,2813,4586,8,34,26,9619
1459,"394100","2005JJ00",18992,9248,9744,17323,8939,8435,2.2,-0.5,4.9,109.6,103.5,115.5,2206,1730,476,7529,2817,4712,9,34,25,9744
1460,"394100","2006JJ00",18923,9097,9826,17713,8836,8898,2.3,-1.2,5.5,106.8,103,110.4,2240,1775,465,7579,2864,4715,7,32,25,9826
1461,"394100","2007JJ00",19256,9248,10008,18454,9072,9395,4.2,2.7,5.6,104.3,101.9,106.5,2329,1837,492,7672,2931,4741,7,32,25,10008
1462,"394100","2008JJ00",18318,8677,9641,18242,8662,9579,-1.2,-4.5,2,100.4,100.2,100.6,2291,1766,525,7346,2998,4348,4,30,26,9641
1463,"394100","2009JJ00",17265,8189,9076,17508,8261,9247,-4,-4.6,-3.5,98.6,99.1,98.2,2319,1743,576,6759,2976,3783,-2,30,32,9076
1464,"394100","2010JJ00",17244,8083,9161,17244,8083,9161,-1.5,-2.1,-0.9,100,100,100,2129,1656,473,7042,2969,4073,-10,29,39,9161
1465,"394100","2011JJ00",17057,7929,9128,16753,7933,8820,-2.8,-1.9,-3.7,101.8,99.9,103.5,2086,1698,388,7046,2921,4125,-4,32,36,9128
1466,"394100","2012JJ00",16745,8035,8710,16530,8078,8461,-1.3,1.8,-4.1,101.3,99.5,102.9,2136,1685,451,6583,2904,3679,-9,24,33,8710
1467,"394100","2013JJ00",16531,8324,8207,16644,8439,8224,0.7,4.5,-2.8,99.3,98.6,99.8,2084,1667,417,6115,2854,3261,8,31,23,8207
1468,"394100","2014JJ00",16449,8496,7953,17079,8701,8398,2.6,3.1,2.1,96.3,97.6,94.7,2154,1721,433,5774,2827,2947,25,43,18,7953
1469,"394100","2015JJ00",16290,8867,7423,17708,9006,8723,3.7,3.5,3.9,92,98.5,85.1,2362,1795,567,5044,NA,NA,17,34,17,7423
1470,"395005","1995JJ00",4787,2087,2700,6427,2867,3569,NA,NA,NA,74.5,72.8,75.6,1972,1787,185,737,438,299,-9,10,19,2700
1471,"395005","1996JJ00",6150,2744,3406,8080,3714,4381,25.7,29.6,22.7,76.1,73.9,77.7,2474,2232,242,953,455,498,-21,11,32,3406
1472,"395005","1997JJ00",8176,3682,4494,10572,4906,5689,30.8,32.1,29.9,77.3,75.1,79,3074,2804,270,1447,483,964,-27,13,40,4494
1473,"395005","1998JJ00",10419,4780,5639,13142,6203,6972,24.3,26.5,22.5,79.3,77.1,80.9,3941,3340,601,1740,528,1212,-42,13,55,5639
1474,"395005","1999JJ00",12288,5575,6713,15055,7094,7999,14.6,14.4,14.7,81.6,78.6,83.9,4840,4084,756,1910,603,1307,-37,15,52,6713
1475,"395005","2000JJ00",14078,6428,7650,16780,7917,8906,11.5,11.6,11.3,83.9,81.2,85.9,5582,4653,929,2103,704,1399,-35,17,52,7650
1476,"395005","2001JJ00",15854,6995,8859,18136,8334,9836,8.1,5.3,10.4,87.4,83.9,90.1,6022,5240,782,2877,791,2086,-40,22,62,8859
1477,"395005","2002JJ00",15188,6640,8548,17090,7701,9411,-5.8,-7.6,-4.3,88.9,86.2,90.8,6005,5050,955,2587,847,1740,-44,22,66,8548
1478,"395005","2003JJ00",15099,6373,8726,16796,7222,9578,-1.7,-6.2,1.8,89.9,88.2,91.1,6116,5064,1052,2652,868,1784,-42,21,63,8726
1479,"395005","2004JJ00",15965,6655,9310,17487,7405,10082,4.1,2.5,5.3,91.3,89.9,92.3,6184,5067,1117,3179,891,2288,-53,23,76,9310
1480,"395005","2005JJ00",17734,7531,10203,19014,8195,10823,8.7,10.7,7.3,93.3,91.9,94.3,6702,5578,1124,3551,926,2625,-50,26,76,10203
1481,"395005","2006JJ00",19748,8388,11360,20785,8980,11810,9.3,9.6,9.1,95,93.4,96.2,7239,6079,1160,4170,976,3194,-49,27,76,11360
1482,"395005","2007JJ00",22242,9295,12947,22534,9656,12881,8.4,7.5,9.1,98.7,96.3,100.5,8029,6729,1300,4976,1060,3916,-58,27,85,12947
1483,"395005","2008JJ00",23982,10052,13930,23870,10200,13673,5.9,5.6,6.1,100.5,98.6,101.9,8915,7409,1506,5083,1158,3925,-68,28,96,13930
1484,"395005","2009JJ00",23056,9768,13288,23286,9878,13408,-2.4,-3.2,-1.9,99,98.9,99.1,9331,7491,1840,4066,1223,2843,-109,32,141,13288
1485,"395005","2010JJ00",23469,9869,13600,23469,9869,13600,0.8,-0.1,1.4,100,100,100,8959,7392,1567,4785,1278,3507,-144,32,176,13600
1486,"395005","2011JJ00",24503,10650,13853,25363,10777,14586,8.1,9.2,7.3,96.6,98.8,95,9352,7715,1637,4659,1304,3355,-158,22,180,13853
1487,"395005","2012JJ00",24893,10696,14197,26291,10942,15359,3.7,1.5,5.3,94.7,97.8,92.4,9683,7889,1794,4641,1347,3294,-127,23,150,14197
1488,"395005","2013JJ00",25686,10713,14973,27460,11031,16461,4.4,0.8,7.2,93.5,97.1,91,9782,7893,1889,5299,1389,3910,-108,35,143,14973
1489,"395005","2014JJ00",28004,12375,15629,30179,12876,17288,9.9,16.7,5,92.8,96.1,90.4,9907,8085,1822,5861,1413,4448,-139,42,181,15629
1490,"395005","2015JJ00",30549,13567,16982,32521,14037,18457,7.8,9,6.8,93.9,96.6,92,10476,8598,1878,6653,NA,NA,-147,37,184,16982
1491,"395000","1995JJ00",4424,1932,2492,5932,2658,3282,NA,NA,NA,74.6,72.7,75.9,1821,1650,171,682,390,292,-11,8,19,2492
1492,"395000","1996JJ00",5696,2538,3158,7470,3440,4045,25.9,29.4,23.2,76.3,73.8,78.1,2288,2064,224,893,402,491,-23,9,32,3158
1493,"395000","1997JJ00",7609,3414,4195,9808,4547,5283,31.3,32.2,30.6,77.6,75.1,79.4,2846,2596,250,1378,426,952,-29,11,40,4195
1494,"395000","1998JJ00",9722,4451,5271,12232,5775,6489,24.7,27,22.8,79.5,77.1,81.2,3655,3095,560,1658,465,1193,-42,13,55,5271
1495,"395000","1999JJ00",11476,5199,6277,14018,6613,7442,14.6,14.5,14.7,81.9,78.6,84.3,4491,3786,705,1823,534,1289,-37,14,51,6277
1496,"395000","2000JJ00",13140,6002,7138,15616,7385,8273,11.4,11.7,11.2,84.1,81.3,86.3,5181,4314,867,1992,625,1367,-35,16,51,7138
1497,"395000","2001JJ00",14793,6522,8271,16868,7756,9145,8,5,10.5,87.7,84.1,90.4,5578,4859,719,2733,704,2029,-40,21,61,8271
1498,"395000","2002JJ00",14117,6178,7939,15846,7146,8721,-6.1,-7.9,-4.6,89.1,86.5,91,5569,4680,889,2413,753,1660,-43,21,64,7939
1499,"395000","2003JJ00",14007,5917,8090,15555,6691,8868,-1.8,-6.4,1.7,90,88.4,91.2,5671,4693,978,2460,766,1694,-41,20,61,8090
1500,"395000","2004JJ00",14800,6175,8625,16195,6858,9337,4.1,2.5,5.3,91.4,90,92.4,5739,4697,1042,2938,781,2157,-52,22,74,8625
1501,"395000","2005JJ00",16437,6988,9449,17612,7595,10021,8.7,10.7,7.3,93.3,92,94.3,6220,5172,1048,3278,806,2472,-49,25,74,9449
1502,"395000","2006JJ00",18285,7790,10495,19231,8329,10907,9.2,9.7,8.8,95.1,93.5,96.2,6719,5637,1082,3824,845,2979,-48,26,74,10495
1503,"395000","2007JJ00",20624,8637,11987,20867,8960,11911,8.5,7.6,9.2,98.8,96.4,100.6,7454,6241,1213,4590,914,3676,-57,26,83,11987
1504,"395000","2008JJ00",22263,9338,12925,22138,9466,12674,6.1,5.7,6.4,100.6,98.6,102,8283,6873,1410,4708,995,3713,-66,27,93,12925
1505,"395000","2009JJ00",21382,9056,12326,21596,9154,12442,-2.4,-3.3,-1.8,99,98.9,99.1,8789,7034,1755,3643,1050,2593,-106,31,137,12326
1506,"395000","2010JJ00",21713,9130,12583,21713,9130,12583,0.5,-0.3,1.1,100,100,100,8401,6926,1475,4320,1091,3229,-138,31,169,12583
1507,"395000","2011JJ00",22367,9703,12664,23189,9813,13376,6.8,7.5,6.3,96.5,98.9,94.7,8708,7175,1533,4107,1104,3003,-151,19,170,12664
1508,"395000","2012JJ00",22964,9852,13112,24300,10074,14236,4.8,2.7,6.4,94.5,97.8,92.1,9014,7333,1681,4217,1130,3087,-119,22,141,13112
1509,"395000","2013JJ00",23330,9696,13634,24999,9983,15049,2.9,-0.9,5.7,93.3,97.1,90.6,9045,7277,1768,4689,1156,3533,-100,33,133,13634
1510,"395000","2014JJ00",24826,10816,14010,26815,11260,15551,7.3,12.8,3.3,92.6,96.1,90.1,9112,7423,1689,5025,1173,3852,-127,39,166,14010
1511,"395000","2015JJ00",26906,11717,15189,28665,12126,16529,6.9,7.7,6.3,93.9,96.6,91.9,9625,7884,1741,5700,NA,NA,-136,35,171,15189
1512,"395600","1995JJ00",363,155,208,496,208,289,NA,NA,NA,73.2,74.4,72,151,137,14,55,48,7,2,2,0,208
1513,"395600","1996JJ00",454,206,248,610,274,337,23.1,31.6,16.8,74.4,75.1,73.5,186,168,18,60,53,7,2,2,0,248
1514,"395600","1997JJ00",567,268,299,764,358,407,25.1,30.6,20.6,74.3,74.8,73.5,228,208,20,69,57,12,2,2,0,299
1515,"395600","1998JJ00",697,329,368,908,428,481,18.9,19.4,18.4,76.8,76.9,76.4,286,245,41,82,63,19,0,0,0,368
1516,"395600","1999JJ00",812,376,436,1034,480,556,13.9,12.2,15.5,78.5,78.4,78.4,349,298,51,87,69,18,0,1,1,436
1517,"395600","2000JJ00",938,426,512,1161,531,633,12.3,10.6,13.8,80.8,80.3,80.9,401,339,62,111,79,32,0,1,1,512
1518,"395600","2001JJ00",1061,473,588,1265,578,689,9,8.9,9,83.8,81.8,85.3,444,381,63,144,87,57,0,1,1,588
1519,"395600","2002JJ00",1071,462,609,1244,555,691,-1.7,-4,0.2,86.1,83.3,88.2,436,370,66,174,94,80,-1,1,2,609
1520,"395600","2003JJ00",1092,456,636,1242,531,711,-0.2,-4.3,3,88,85.9,89.5,445,371,74,192,102,90,-1,1,2,636
1521,"395600","2004JJ00",1165,480,685,1293,547,746,4.1,3.1,4.9,90.1,87.8,91.9,445,370,75,241,110,131,-1,1,2,685
1522,"395600","2005JJ00",1297,543,754,1403,601,802,8.5,9.8,7.6,92.5,90.4,94,482,406,76,273,120,153,-1,1,2,754
1523,"395600","2006JJ00",1463,598,865,1555,650,904,10.9,8.3,12.7,94.1,92,95.7,520,442,78,346,131,215,-1,1,2,865
1524,"395600","2007JJ00",1618,658,960,1668,696,971,7.2,7,7.4,97,94.5,98.8,575,488,87,386,146,240,-1,1,2,960
1525,"395600","2008JJ00",1719,714,1005,1733,733,1000,3.9,5.3,2.9,99.2,97.4,100.5,632,536,96,375,163,212,-2,1,3,1005
1526,"395600","2009JJ00",1674,712,962,1690,724,967,-2.4,-1.3,-3.3,99,98.4,99.5,542,457,85,423,173,250,-3,1,4,962
1527,"395600","2010JJ00",1756,739,1017,1756,739,1017,3.9,2.1,5.2,100,100,100,558,466,92,465,187,278,-6,1,7,1017
1528,"395600","2011JJ00",2136,947,1189,2174,964,1210,23.8,30.4,19,98.3,98.2,98.3,644,540,104,552,200,352,-7,3,10,1189
1529,"395600","2012JJ00",1929,844,1085,1996,867,1129,-8.2,-10,-6.7,96.6,97.3,96.1,669,556,113,424,217,207,-8,1,9,1085
1530,"395600","2013JJ00",2356,1017,1339,2457,1048,1409,23.1,20.9,24.9,95.9,97,95,737,616,121,610,233,377,-8,2,10,1339
1531,"395600","2014JJ00",3178,1559,1619,3343,1617,1722,36,54.3,22.2,95.1,96.4,94,795,662,133,836,240,596,-12,3,15,1619
1532,"395600","2015JJ00",3643,1850,1793,3827,1912,1909,14.5,18.2,10.9,95.2,96.8,93.9,851,714,137,953,NA,NA,-11,2,13,1793
1533,"396300","1995JJ00",34730,14427,20303,43116,16627,26313,NA,NA,NA,80.5,86.8,77.2,9267,7918,1349,10926,1976,8950,110,118,8,20303
1534,"396300","1996JJ00",36473,15394,21079,45954,17744,28019,6.6,6.7,6.5,79.4,86.8,75.2,9801,8403,1398,11172,2046,9126,106,128,22,21079
1535,"396300","1997JJ00",39606,17595,22011,50170,19807,30089,9.2,11.6,7.4,78.9,88.8,73.2,10832,9151,1681,11062,2144,8918,117,150,33,22011
1536,"396300","1998JJ00",43125,20283,22842,55395,22468,32496,10.4,13.4,8,77.8,90.3,70.3,11643,9314,2329,11076,2337,8739,123,165,42,22842
1537,"396300","1999JJ00",46752,21966,24786,59925,24373,35065,8.2,8.5,7.9,78,90.1,70.7,12983,10366,2617,11654,2603,9051,149,194,45,24786
1538,"396300","2000JJ00",50067,23832,26235,61428,25130,35760,2.5,3.1,2,81.5,94.8,73.4,14304,11393,2911,11768,2940,8828,163,209,46,26235
